GEOID,STATEFP,COUNTYFP,TRACTCE,Proximity_PCA1,Proximity_PCA2,stnd_Proximity_PCA1,stnd_Proximity_PCA2
37077970702,37,77,970702,-0.656821515,-0.333411474,83.57946213,91.66471316
37077970703,37,77,970703,-2.153044598,-2.115540632,46.17388504,47.11148419
37081010100,37,81,10100,0.968562105,-0.212471805,124.2140526,94.68820487
37081010200,37,81,10200,0.887394252,-0.152616887,122.1848563,96.18457784
37081010300,37,81,10300,1.169325868,0.049356993,129.2331467,101.2339248
37081010401,37,81,10401,1.272934977,0.504462949,131.8233744,112.6115737
37081010403,37,81,10403,1.141767723,0.468108475,128.5441931,111.7027119
37081010404,37,81,10404,0.712890047,0.23689166,117.8222512,105.9222915
37081010500,37,81,10500,1.129516314,0.310549773,128.2379079,107.7637443
37081010601,37,81,10601,0.890490335,0.095396327,122.2622584,102.3849082
37081010602,37,81,10602,1.197852941,0.250917145,129.9463235,106.2729286
37081010701,37,81,10701,1.203414079,0.190709111,130.085352,104.7677278
37081010702,37,81,10702,1.314667976,0.571454104,132.8666994,114.2863526
37081010800,37,81,10800,1.347099957,0.466073725,133.6774989,111.6518431
37081010900,37,81,10900,1.356699639,0.49241418,133.917491,112.3103545
37081011000,37,81,11000,1.103569261,0.455330996,127.5892315,111.3832749
37081011101,37,81,11101,1.1054323,-0.158120179,127.6358075,96.04699552
37081011102,37,81,11102,0.890556219,-0.249490847,122.2639055,93.76272883
37081011201,37,81,11201,1.245708528,0.171912646,131.1427132,104.2978162
37081011202,37,81,11202,1.258859924,-0.272637122,131.4714981,93.18407195
37081011300,37,81,11300,1.115800734,-0.341807386,127.8950184,91.45481536
37081011400,37,81,11400,1.037962791,-0.104446417,125.9490698,97.38883957
37081011500,37,81,11500,1.151050279,0.440430434,128.776257,111.0107609
37081011601,37,81,11601,1.212843264,0.299672565,130.3210816,107.4918141
37081011602,37,81,11602,0.95119629,-0.402762026,123.7799073,89.93094935
37081011904,37,81,11904,0.401522085,-0.485243276,110.0380521,87.86891809
37081011905,37,81,11905,0.476602362,-0.199960169,111.9150591,95.00099578
37081012503,37,81,12503,0.829728811,0.06215824,120.7432203,101.553956
37081012504,37,81,12504,0.932911794,0.00616432,123.3227949,100.154108
37081012505,37,81,12505,0.82458388,0.096219214,120.614597,102.4054803
37081012508,37,81,12508,0.943164925,-0.060554598,123.5791231,98.48613504
37081012509,37,81,12509,0.568327083,0.041328291,114.2081771,101.0332073
37081012510,37,81,12510,0.348149372,-0.48379136,108.7037343,87.905216
37081012511,37,81,12511,0.148895694,-0.582621806,103.7223923,85.43445484
37081012604,37,81,12604,1.171725095,-0.061640195,129.2931274,98.45899512
37081012607,37,81,12607,0.630053916,-0.536147688,115.7513479,86.59630781
37081012608,37,81,12608,0.884163408,-0.265734313,122.1040852,93.35664217
37081012610,37,81,12610,0.63428573,-0.218515206,115.8571432,94.53711985
37081012611,37,81,12611,0.69549345,-0.339044959,117.3873362,91.52387602
37081012612,37,81,12612,0.593644894,-0.393669984,114.8411224,90.15825039
37081012617,37,81,12617,0.842186781,-0.143541296,121.0546695,96.41146759
37081012618,37,81,12618,0.729219177,-0.492683184,118.2304794,87.68292041
37081012619,37,81,12619,1.021155583,0.121091183,125.5288896,103.0272796
37081012620,37,81,12620,0.727044292,-0.344739874,118.1761073,91.38150315
37081012621,37,81,12621,0.741484727,0.015652512,118.5371182,100.3913128
37081012703,37,81,12703,0.563598419,-0.371533285,114.0899605,90.71166788
37081012704,37,81,12704,0.685701764,-0.465302617,117.1425441,88.36743459
37081012705,37,81,12705,0.951722582,-0.276893629,123.7930646,93.07765929
37081012706,37,81,12706,0.975549058,-0.441172469,124.3887264,88.97068828
37081012707,37,81,12707,1.057619569,-0.164804994,126.4404892,95.87987516
37081012804,37,81,12804,0.865238307,-0.4819973,121.6309577,87.95006751
37081012805,37,81,12805,0.886681665,-0.449803572,122.1670416,88.75491071
37081013601,37,81,13601,0.94159838,0.310562552,123.5399595,107.7640638
37081013602,37,81,13602,1.073515028,0.515911726,126.8378757,112.8977931
37081013700,37,81,13700,0.93318622,0.217913093,123.3296555,105.4478273
37081013800,37,81,13800,0.786496647,-0.269097171,119.6624162,93.27257072
37081013900,37,81,13900,0.764316495,-0.115205708,119.1079124,97.1198573
37081014000,37,81,14000,0.996296202,-0.001950369,124.9074051,99.95124078
37081014200,37,81,14200,0.749701784,0.324290743,118.7425446,108.1072686
37081014300,37,81,14300,0.93804043,0.209236411,123.4510107,105.2309103
37081014407,37,81,14407,0.873805199,0.289500107,121.84513,107.2375027
37081014408,37,81,14408,0.578856087,0.065177453,114.4714022,101.6294363
37081014409,37,81,14409,0.671901184,0.144987146,116.7975296,103.6246787
37081014410,37,81,14410,0.590571485,-0.280717832,114.7642871,92.98205421
37081014411,37,81,14411,0.681383014,-0.056207889,117.0345754,98.59480278
37081014412,37,81,14412,0.474021873,-0.467193502,111.8505468,88.32016244
37081014501,37,81,14501,0.671950778,0.138266685,116.7987695,103.4566671
37081014502,37,81,14502,0.549373931,-0.195526284,113.7343483,95.1118429
37081014503,37,81,14503,0.300592943,-0.341199271,107.5148236,91.47001822
37081015703,37,81,15703,0.132492702,-0.549093361,103.3123176,86.27266597
37081015704,37,81,15704,-0.57867722,-1.103427398,85.5330695,72.41431506
37081015705,37,81,15705,0.399441258,-0.296641345,109.9860314,92.58396638
37081015706,37,81,15706,-1.212048549,-1.746106891,69.69878627,56.34732772
37081015707,37,81,15707,0.004698463,-0.687149533,100.1174616,82.82126168
37081015800,37,81,15800,-2.09924081,-1.9070063,47.51897974,52.3248425
37081016003,37,81,16003,-1.658603821,-1.763401007,58.53490447,55.91497482
37081016005,37,81,16005,-0.885924562,-1.067891304,77.85188596,73.30271739
37081016006,37,81,16006,-0.086784736,-0.666575527,97.83038159,83.33561182
37081016007,37,81,16007,0.471364306,-0.387195735,111.7841077,90.32010663
37081016008,37,81,16008,-0.405594145,-0.974941857,89.86014638,75.62645357
37081016009,37,81,16009,0.343484831,-0.491970702,108.5871208,87.70073244
37081016010,37,81,16010,0.205656124,-0.299783043,105.1414031,92.50542394
37081016011,37,81,16011,0.608511787,-0.011673875,115.2127947,99.70815311
37081016101,37,81,16101,0.691660785,-0.354564459,117.2915196,91.13588853
37081016102,37,81,16102,0.709285497,-0.213490763,117.7321374,94.66273093
37081016103,37,81,16103,0.966892353,0.06249439,124.1723088,101.5623598
37081016205,37,81,16205,0.091686403,-0.59651574,102.2921601,85.0871065
37081016303,37,81,16303,-0.242623684,-0.524719622,93.93440789,86.88200946
37081016305,37,81,16305,0.000431722,-0.831607024,100.0107931,79.2098244
37081016306,37,81,16306,-0.110093046,-0.963596233,97.24767384,75.91009418
37081016405,37,81,16405,0.233650895,-0.569101306,105.8412724,85.77246734
37081016406,37,81,16406,0.552796699,-0.03586192,113.8199175,99.10345199
37081016407,37,81,16407,0.193508872,-0.547735639,104.8377218,86.30660903
37081016408,37,81,16408,-0.395180345,-1.215551983,90.12049139,69.61120041
37081016409,37,81,16409,0.248910713,-0.557155816,106.2227678,86.07110461
37081016410,37,81,16410,-0.063506732,-0.611904865,98.41233171,84.70237839
37081016502,37,81,16502,-0.004985978,-0.856109484,99.87535055,78.5972629
37081016503,37,81,16503,0.807452491,-0.323663145,120.1863123,91.90842137
37081016505,37,81,16505,0.123757069,-0.538710612,103.0939267,86.53223471
37081017101,37,81,17101,-1.463646896,-1.448558667,63.40882759,63.78603334
37081017102,37,81,17102,-0.548785611,-0.88571458,86.28035974,77.8571355
37083930200,37,83,930200,-1.268409742,1.835703814,68.28975645,145.8925953
37083930300,37,83,930300,-1.275903168,1.741276331,68.1024208,143.5319083
37083930400,37,83,930400,-0.885800786,2.197760252,77.85498034,154.9440063
37083930501,37,83,930501,-1.764866226,1.217525167,55.87834435,130.4381292
37085070802,37,85,70802,-1.79569088,-0.354870416,55.10772801,91.1282396
37085070901,37,85,70901,-1.783136049,-1.014226733,55.42159878,74.64433169
37085071202,37,85,71202,-1.591319449,-0.969672703,60.21701376,75.75818242
37085071303,37,85,71303,-3.386919541,-2.049474862,15.32701147,48.76312846
37087920502,37,87,920502,-1.242815366,-0.602998137,68.92961585,84.92504658
37087920602,37,87,920602,0.009994099,0.784506543,100.2498525,119.6126636
37087920900,37,87,920900,0.21175618,0.736048871,105.2939045,118.4012218
37087921201,37,87,921201,0.081367411,0.453004152,102.0341853,111.3251038
37089930302,37,89,930302,-0.910558225,-0.856562562,77.23604437,78.58593596
37089930402,37,89,930402,-1.589054158,-1.18464943,60.27364605,70.38376424
37089930501,37,89,930501,0.175946467,-0.306901841,104.3986617,92.32745397
37089930600,37,89,930600,0.579232265,-0.141349352,114.4808066,96.4662662
37089930800,37,89,930800,-0.127221678,-0.563398859,96.81945804,85.91502852
37089930900,37,89,930900,0.6283695,0.093553936,115.7092375,102.3388484
37089931000,37,89,931000,0.931386691,0.350535378,123.2846673,108.7633845
37089931100,37,89,931100,1.094224387,0.620294536,127.3556097,115.5073634
37089931200,37,89,931200,1.173642204,0.84030875,129.3410551,121.0077187
37089931300,37,89,931300,0.926426833,0.39082343,123.1606708,109.7705857
37089931402,37,89,931402,0.644879314,0.422949835,116.1219828,110.5737459
37089931700,37,89,931700,-0.051858043,-0.393040642,98.70354893,90.17398395
37089931801,37,89,931801,-1.223158168,-1.421429446,69.42104581,64.46426385
37089931802,37,89,931802,-1.061595812,-1.320826605,73.4601047,66.97933487
37093970105,37,93,970105,-0.36063228,-0.360295963,90.984193,90.99260092
37093970107,37,93,970107,-1.461457665,-0.937683593,63.46355837,76.55791018
37093970300,37,93,970300,0.449436046,1.198036741,111.2359012,129.9509185
37097060100,37,97,60100,1.147150657,1.120130891,128.6787664,128.0032723
37097060200,37,97,60200,0.204520265,0.710284962,105.1130066,117.7571241
37097060300,37,97,60300,0.337912784,0.566477259,108.4478196,114.1619315
37097060400,37,97,60400,0.292195351,0.327103791,107.3048838,108.1775948
37097060500,37,97,60500,0.895950123,1.031056481,122.3987531,125.776412
37097060601,37,97,60601,0.502375322,0.270928369,112.5593831,106.7732092
37097061003,37,97,61003,-0.325634137,0.060439624,91.85914658,101.5109906
37097061203,37,97,61203,-1.362737126,-1.554599045,65.93157185,61.13502387
37097061204,37,97,61204,-1.872193483,-1.621036112,53.19516293,59.4740972
37097061304,37,97,61304,-0.413321167,-0.228274845,89.66697083,94.29312886
37097061402,37,97,61402,-0.891726892,-0.766864543,77.70682771,80.82838642
37097061403,37,97,61403,0.54384905,0.087271007,113.5962263,102.1817752
37097061404,37,97,61404,-0.025566312,-0.047676577,99.36084219,98.80808558
37097061405,37,97,61405,-0.780428676,-0.868365891,80.48928311,78.29085273
37097061406,37,97,61406,-3.198186174,-2.882660773,20.04534565,27.93348068
37097061407,37,97,61407,-0.174799181,-0.447211328,95.63002048,88.81971679
37097061501,37,97,61501,0.241735848,-0.262955778,106.0433962,93.42610556
37097061601,37,97,61601,0.752000425,0.603244922,118.8000106,115.0811231
37097061603,37,97,61603,0.623565518,0.237122035,115.589138,105.9280509
37097061604,37,97,61604,0.053469582,-0.635219825,101.3367396,84.11950438
37097061605,37,97,61605,0.161471722,-0.515358121,104.0367931,87.11604697
37101040207,37,101,40207,-2.056152833,-1.431717187,48.59617918,64.20707031
37101040208,37,101,40208,-3.145166438,-2.386459232,21.37083906,40.3385192
37101040210,37,101,40210,-1.336002694,-1.320149812,66.59993266,66.9962547
37101040303,37,101,40303,0.034382707,1.259646316,100.8595677,131.4911579
37101040700,37,101,40700,0.131053294,1.269086422,103.2763323,131.7271605
37101040800,37,101,40800,-0.006318647,1.272969804,99.84203383,131.8242451
37101040906,37,101,40906,-1.376236568,-0.786966628,65.59408581,80.32583431
37101041003,37,101,41003,0.112953804,-0.32994681,102.8238451,91.75132975
37101041004,37,101,41004,0.304612206,0.091811359,107.6153051,102.295284
37101041108,37,101,41108,-1.266683468,-0.923212965,68.33291331,76.91967587
37101041109,37,101,41109,-1.088905869,-1.37225502,72.77735328,65.69362449
37101041110,37,101,41110,-0.469637996,-0.795603728,88.2590501,80.1099068
37101041112,37,101,41112,-1.303448097,-1.24126369,67.41379757,68.96840776
37101041113,37,101,41113,-2.472345777,-1.827405235,38.19135558,54.31486913
37101041402,37,101,41402,-0.36492861,0.547440253,90.87678476,113.6860063
37101041507,37,101,41507,-3.916015654,-3.02728456,2.09960866,24.31788599
37105030101,37,105,30101,0.715173341,0.578482544,117.8793335,114.4620636
37105030102,37,105,30102,0.538333886,0.626048771,113.4583472,115.6512193
37105030200,37,105,30200,0.998626291,0.954682554,124.9656573,123.8670639
37105030300,37,105,30300,0.797136773,1.133375325,119.9284193,128.3343831
37105030402,37,105,30402,0.311396207,0.67614181,107.7849052,116.9035452
37107010300,37,107,10300,-0.10990476,1.788723028,97.252381,144.7180757
37107010400,37,107,10400,0.164071891,2.33689512,104.1017973,158.422378
37107010500,37,107,10500,-0.085035244,2.006561084,97.8741189,150.1640271
37107010600,37,107,10600,0.20302162,1.916217579,105.0755405,147.9054395
37107010700,37,107,10700,0.295507433,2.140550285,107.3876858,153.5137571
37107010800,37,107,10800,-0.275902684,1.622447859,93.10243289,140.5611965
37107011002,37,107,11002,-3.681120287,-1.504556212,7.971992824,62.3860947
37107011100,37,107,11100,-1.162367308,1.031723441,70.94081729,125.793086
37109070100,37,109,70100,0.570740243,0.581211494,114.2685061,114.5302874
37109070201,37,109,70201,0.197014858,0.423695572,104.9253715,110.5923893
37109070202,37,109,70202,-0.773635664,-0.131445783,80.65910841,96.71385542
37109071102,37,109,71102,-0.907153777,-0.740403407,77.32115558,81.48991484
37109071201,37,109,71201,-1.633946105,-1.741668737,59.15134737,56.45828158
37109071202,37,109,71202,-1.153657663,-1.129669769,71.15855844,71.75825578
37109071203,37,109,71203,-1.920609379,-1.6573635,51.98476552,58.56591251
37111970300,37,111,970300,-0.443337171,0.466398026,88.91657072,111.6599507
37111970400,37,111,970400,-0.142227523,0.917738869,96.44431192,122.9434717
37113970303,37,113,970303,-1.364950676,1.218416348,65.8762331,130.4604087
37113970304,37,113,970304,0.113207546,2.471054695,102.8301886,161.7763674
37119000101,37,119,101,1.312262052,0.697270999,132.8065513,117.431775
37119000102,37,119,102,1.334188967,0.832117271,133.3547242,120.8029318
37119000103,37,119,103,1.368712211,0.341471845,134.2178053,108.5367961
37119000104,37,119,104,1.245260877,0.508801987,131.1315219,112.7200497
37119000301,37,119,301,1.235398083,0.219398877,130.8849521,105.4849719
37119000302,37,119,302,1.171887601,-0.216185275,129.29719,94.59536813
37119000401,37,119,401,1.218355388,0.041954626,130.4588847,101.0488657
37119000402,37,119,402,1.021636238,0.131665724,125.5409059,103.2916431
37119000501,37,119,501,1.130656382,0.309419998,128.2664095,107.7355
37119000502,37,119,502,1.286076546,0.445815611,132.1519137,111.1453903
37119000503,37,119,503,1.178894168,-0.008922775,129.4723542,99.77693063
37119000600,37,119,600,1.178177472,0.209161188,129.4544368,105.2290297
37119000700,37,119,700,1.040342331,-0.019065245,126.0085583,99.52336887
37119000900,37,119,900,1.133157335,-0.179890773,128.3289334,95.50273067
37119001000,37,119,1000,1.063607292,-0.183622552,126.5901823,95.4094362
37119001100,37,119,1100,1.085357476,0.135826484,127.1339369,103.3956621
37119001200,37,119,1200,0.75041786,-0.393528971,118.7604465,90.16177572
37119001300,37,119,1300,0.653534981,-0.488920376,116.3383745,87.77699061
37119001400,37,119,1400,0.834945595,-0.303673791,120.8736399,92.40815523
37119001504,37,119,1504,0.722009039,-0.559586435,118.050226,86.01033914
37119001505,37,119,1505,0.498608868,-0.744611303,112.4652217,81.38471742
37119001507,37,119,1507,0.636484065,-0.604487793,115.9121016,84.88780519
37119001508,37,119,1508,0.466083881,-0.664421011,111.652097,83.38947472
37119001509,37,119,1509,0.793742757,-0.516430738,119.8435689,87.08923156
37119001510,37,119,1510,0.772235175,-0.353978831,119.3058794,91.15052923
37119001603,37,119,1603,0.565951981,-0.470358515,114.1487995,88.24103713
37119001605,37,119,1605,0.792967039,-0.551730752,119.824176,86.2067312
37119001606,37,119,1606,0.61308227,-0.504712569,115.3270567,87.38218578
37119001607,37,119,1607,0.617218494,-0.297079931,115.4304623,92.57300172
37119001608,37,119,1608,0.620967258,-0.587516989,115.5241814,85.31207527
37119001609,37,119,1609,0.398784723,-0.586868629,109.9696181,85.32828429
37119001701,37,119,1701,0.958929764,-0.054187656,123.9732441,98.64530861
37119001702,37,119,1702,0.734616781,-0.608272622,118.3654195,84.79318444
37119001801,37,119,1801,1.01076479,0.194295582,125.2691198,104.8573896
37119001802,37,119,1802,0.890990525,-0.317784886,122.2747631,92.05537784
37119001910,37,119,1910,0.555992612,-0.62926434,113.8998153,84.26839151
37119001911,37,119,1911,0.303572909,-0.777140863,107.5893227,80.57147844
37119001914,37,119,1914,0.821417604,-0.501077546,120.5354401,87.47306135
37119001916,37,119,1916,0.2572873,-0.737285248,106.4321825,81.5678688
37119001917,37,119,1917,0.109421542,-0.642433774,102.7355386,83.93915564
37119001918,37,119,1918,0.862866385,-0.363677787,121.5716596,90.90805533
37119001919,37,119,1919,0.818526802,-0.429238258,120.4631701,89.26904356
37119001920,37,119,1920,0.596221789,-0.61762617,114.9055447,84.55934574
37119001921,37,119,1921,0.512385142,-0.673357304,112.8096285,83.16606741
37119001922,37,119,1922,0.412362455,-0.40251621,110.3090614,89.93709476
37119001923,37,119,1923,0.569530187,-0.548595056,114.2382547,86.2851236
37119001924,37,119,1924,0.535448367,-0.644294519,113.3862092,83.89263703
37119001925,37,119,1925,0.525914728,-0.548937166,113.1478682,86.27657085
37119001926,37,119,1926,0.768515924,-0.259440443,119.2128981,93.51398893
37119001927,37,119,1927,0.787843025,-0.04913284,119.6960756,98.771679
37119002004,37,119,2004,0.057153915,-0.655429466,101.4288479,83.61426336
37119002005,37,119,2005,0.58695806,-0.469148783,114.6739515,88.27128042
37119002006,37,119,2006,0.314533392,-0.648251221,107.8633348,83.79371947
37119002007,37,119,2007,0.440335282,-0.534806196,111.0083821,86.6298451
37119002008,37,119,2008,-0.071062359,-0.758536064,98.22344104,81.03659841
37119002100,37,119,2100,0.675573089,-0.343776881,116.8893272,91.40557797
37119002201,37,119,2201,0.833251878,-0.012219339,120.831297,99.69451652
37119002202,37,119,2202,0.629980763,-0.374517882,115.7495191,90.63705295
37119002300,37,119,2300,0.91724021,-0.172498799,122.9310052,95.68753002
37119002400,37,119,2400,1.224707508,0.03508792,130.6176877,100.877198
37119002500,37,119,2500,1.244812626,0.155255412,131.1203156,103.8813853
37119002600,37,119,2600,1.338213457,0.431935126,133.4553364,110.7983781
37119002701,37,119,2701,1.202482618,0.647394658,130.0620654,116.1848665
37119002702,37,119,2702,0.738824044,0.290356905,118.4706011,107.2589226
37119002800,37,119,2800,1.070116037,0.399233834,126.7529009,109.9808458
37119002903,37,119,2903,0.658517515,-0.208321649,116.4629379,94.79195877
37119002905,37,119,2905,0.446782279,-0.282054678,111.169557,92.94863305
37119002907,37,119,2907,0.255366381,-0.489951946,106.3841595,87.75120136
37119002908,37,119,2908,0.098853923,-0.404173778,102.4713481,89.89565555
37119002909,37,119,2909,0.845891866,-0.039038604,121.1472967,99.02403489
37119002910,37,119,2910,0.724669431,-0.179040826,118.1167358,95.52397935
37119003006,37,119,3006,0.559324946,-0.237092755,113.9831237,94.07268112
37119003008,37,119,3008,0.490870852,-0.250979524,112.2717713,93.72551191
37119003012,37,119,3012,0.412600667,-0.346520356,110.3150167,91.33699109
37119003013,37,119,3013,0.261647939,-0.414022136,106.5411985,89.6494466
37119003015,37,119,3015,-0.022963287,-0.755853104,99.42591783,81.10367241
37119003016,37,119,3016,0.211387871,-0.504679952,105.2846968,87.38300119
37119003017,37,119,3017,0.405378282,-0.366473892,110.1344571,90.8381527
37119003018,37,119,3018,0.650583515,-0.104818161,116.2645879,97.37954596
37119003019,37,119,3019,0.388834808,-0.468497682,109.7208702,88.28755796
37119003020,37,119,3020,0.324349628,-0.577324949,108.1087407,85.56687629
37119003021,37,119,3021,0.276595091,-0.382684375,106.9148773,90.43289062
37119003022,37,119,3022,0.540707043,-0.48270759,113.5176761,87.93231026
37119003102,37,119,3102,0.362934808,-0.336626004,109.0733702,91.5843499
37119003105,37,119,3105,0.378343131,-0.501381885,109.4585783,87.46545289
37119003106,37,119,3106,0.607966897,-0.482950657,115.1991724,87.92623357
37119003108,37,119,3108,0.752952719,-0.231427248,118.823818,94.21431879
37119003109,37,119,3109,0.773859327,-0.223417746,119.3464832,94.41455636
37119003110,37,119,3110,0.691060448,-0.245988993,117.2765112,93.85027518
37119003111,37,119,3111,0.716285526,-0.262304626,117.9071381,93.44238434
37119003201,37,119,3201,1.20447159,0.289534974,130.1117897,107.2383743
37119003203,37,119,3203,0.609933747,-0.429966797,115.2483437,89.25083009
37119003204,37,119,3204,0.941825025,0.041041743,123.5456256,101.0260436
37119003301,37,119,3301,1.066745077,-0.072474774,126.6686269,98.18813065
37119003302,37,119,3302,0.855989859,0.208230146,121.3997465,105.2057537
37119003401,37,119,3401,1.060029408,0.093693046,126.5007352,102.3423262
37119003402,37,119,3402,1.09386783,0.246476943,127.3466958,106.1619236
37119003500,37,119,3500,1.15884986,0.585582919,128.9712465,114.639573
37119003600,37,119,3600,0.883728908,-0.030246217,122.0932227,99.24384458
37119003701,37,119,3701,1.202190991,0.264757167,130.0547748,106.6189292
37119003702,37,119,3702,0.987142821,0.026185379,124.6785705,100.6546345
37119003802,37,119,3802,0.819058652,-0.199228432,120.4764663,95.0192892
37119003805,37,119,3805,0.166632781,-0.744344218,104.1658195,81.39139454
37119003807,37,119,3807,0.875866828,0.054928453,121.8966707,101.3732113
37119003808,37,119,3808,0.532468671,-0.497426541,113.3117168,87.56433648
37119003809,37,119,3809,0.529851612,-0.168461073,113.2462903,95.78847317
37119003810,37,119,3810,0.20573761,-0.093827271,105.1434402,97.65431823
37119003811,37,119,3811,0.460330232,-0.593802836,111.5082558,85.1549291
37119003902,37,119,3902,1.01896839,0.135530871,125.4742098,103.3882718
37119003903,37,119,3903,0.299241348,-0.159690657,107.4810337,96.00773358
37119004000,37,119,4000,0.728769753,-0.182093063,118.2192438,95.44767344
37119004101,37,119,4101,0.942940803,-0.140869996,123.5735201,96.47825009
37119004102,37,119,4102,0.915080931,0.171845184,122.8770233,104.2961296
37119004200,37,119,4200,0.809517231,-0.098815235,120.2379308,97.52961912
37119004302,37,119,4302,0.612664848,-0.319119138,115.3166212,92.02202156
37119004303,37,119,4303,0.282531918,-0.564137152,107.063298,85.89657121
37119004304,37,119,4304,0.094038185,-0.789065361,102.3509546,80.27336598
37119004306,37,119,4306,0.75572273,-0.158436931,118.8930683,96.03907673
37119004307,37,119,4307,0.345898253,-0.719425976,108.6474563,82.01435061
37119004400,37,119,4400,0.3776584,-0.834129107,109.44146,79.14677232
37119004500,37,119,4500,0.862888193,-0.212169577,121.5722048,94.69576059
37119004700,37,119,4700,0.997294147,0.09292103,124.9323537,102.3230258
37119004800,37,119,4800,0.884181324,-0.381342926,122.1045331,90.46642685
37119004900,37,119,4900,0.979374967,-0.422250068,124.4843742,89.4437483
37119005000,37,119,5000,0.981221277,-0.119121044,124.5305319,97.02197389
37119005100,37,119,5100,0.713574725,-0.607688402,117.8393681,84.80778995
37119005200,37,119,5200,1.006659435,-0.460932698,125.1664859,88.47668256
37119005301,37,119,5301,0.803164996,-0.493841989,120.0791249,87.65395027
37119005306,37,119,5306,0.976018143,-0.319318404,124.4004536,92.01703991
37119005307,37,119,5307,0.798938115,-0.517549089,119.9734529,87.06127277
37119005308,37,119,5308,0.899990091,-0.454503337,122.4997523,88.63741659
