GEOID,STATEFP,COUNTYFP,TRACTCE,ParksRec_PerSqMi,TransitStops_PerSqMi,RedlinedAreas_PerSqMi,Brownfields_PerSqMi,Colleges_PerSqMi,MedFacilities_PerSqMi,GroceryStores_PerSqMi,Gas_Stations_PerSqMi,HazWasteFacilit_PerSqMi,Hospitals_PerSqMi,NPDES_PerSqMi,Fire_Stations_PerSqMi,Pharmacies_PerSqMi,Nursing_Homes_PerSqMi,PubLibraries_PerSqMi,PubSchools_PerSqMi,RegUndergStorage_PerSqMi,Jobs_PerSqMi,Pct_Commute_LessThan15Mins,NEAR_REC,NEAR_BRWN,NEAR_HAZ,NEAR_GROC,NEAR_RED,NEAR_MED,NEAR_HOSPITALS,NEAR_LIBRARY,NEAR_INTST,Percent_Impervious,IsoIndex_BW_2020,SimpsonIndex_DivHouseStock,Pct_Pop_hasAccessFiber,Percent_Pop_NoProvider,Interstate_Present,Transit_Route_Indicator,Overall_SelfRespRate,STREETCON
37035010600,37,35,10600,0.767459708,0,0,0,0,0.767459708,1.79073932,2.046559222,2.046559222,0,0,0.255819903,0.255819903,0.255819903,0,0,10.48861601,1038.628805,30.34,0.011903744,0.032504071,0.001855857,0.002499052,0.7013986,0.000763438,0.029442916,0.033088999,0.73443126,68.5244143,0.479516612,0.611014441,0,0,0,0,69.7,0
37035010700,37,35,10700,0,0,0,0,0,0.689655172,4.827586207,2.75862069,0.689655172,0,0,0.689655172,0.689655172,0,0,1.379310345,15.17241379,1195.172414,37.27,0.018739583,0.049160337,0.004954832,0.002917748,0.695464873,0.018152973,0.039993667,0.035933717,0.73364707,80.09104133,0.465660003,0.593645985,0,0,0,0,60.2,0
37035010900,37,35,10900,1.487357462,0,0,0,0,2.974714923,1.487357462,1.487357462,2.478929103,0,0,0,1.487357462,0.495785821,0.495785821,0,8.92414477,1937.035201,37.34,0.012823944,0.015973963,0.00645456,0.009582583,0.6612607,0.001530495,0.016925068,0.007584715,0.693897887,72.19159007,0.179789863,0.518982901,0,0,1,0,48.7,0.466666669
37035011000,37,35,11000,0.154225787,0,0,0,0,1.850709439,1.850709439,1.696483652,1.542257866,0.154225787,0,0.154225787,1.542257866,0.154225787,0,0.154225787,5.397902529,2493.214065,46.63,0.021839699,0.037071257,0.005490872,0.012482077,0.631926508,0.013042169,0.026019051,0.044745382,0.658474268,63.7654841,0.265559178,0.626285761,0,0,1,0,54,0.296296299
37035011102,37,35,11102,0.083843381,0,0,0,0,0.167686761,0.503060283,0.083843381,0.251530142,0,0.083843381,0.083843381,0.335373522,0,0.083843381,0,1.593024231,653.894525,37.96,0.042567097,0.049678891,0.023575686,0.023066086,0.630637486,0.028112419,0.053111476,0.040971721,0.669438903,25.79519451,0.611542359,0.530720422,0,0.02824055,1,0,67,0.190476194
37035011200,37,35,11200,0.797766255,0,0,0,0,1.794974073,2.592740327,0.997207818,0.598324691,0,0,0.398883127,0.797766255,0.199441564,0.199441564,0.997207818,7.17989629,1584.563223,39.65,0.009177042,0.03667867,0.005664616,0.002383688,0.550402452,0.006691929,0.061067662,0.006544527,0.57667439,52.12832093,0.546286071,0.417378008,2.039494982,0,0,0,65.5,0
37035011300,37,35,11300,0.094930701,0,0,0,0,0.189861401,0.854376305,0.569584204,0.664514904,0,0.094930701,0,0,0.094930701,0,0,2.278336814,302.6390735,39.97,0.02552101,0.039288917,0.009368608,0.010079338,0.531404992,0.022394563,0.084999902,0.031551284,0.549380037,23.95877987,0.425896562,0.513956431,0,0,0,0,66.4,0
37035011506,37,35,11506,0,0,0,0,0,0,0.165700083,0.331400166,0,0,0.165700083,0.165700083,0.165700083,0,0,0,0.662800331,95.77464789,18.33,0.096014098,0.153139155,0.032130352,0.021343645,0.341277869,0.03723332,0.160634249,0.046608731,0.338198073,13.25700581,0.820078642,0.420374378,12.91507193,0.047581802,0,0,69.8,0
37037020402,37,37,20402,0,0,0,0,0,0.489668005,1.077269611,0.783468808,0,0,0,0.097933601,0.391734404,0.097933601,0.097933601,0.195867202,2.546273627,213.8869846,23.87,0.143086785,0.179546418,0.024715542,0.015597176,0.437134862,0.020832011,0.051072311,0.023595548,0.31277636,15.26845694,0.192248509,0.601016695,0.548100548,0,0,0,55.1,0
37045950400,37,45,950400,0.281293952,0,0,0,0,1.406469761,1.406469761,0.703234881,0.140646976,0.281293952,0,0.140646976,0.984528833,0.281293952,0,0.843881857,2.109704641,405.0632911,24.14,0.024514595,0.023945418,0.005691067,0.006603721,0.493920226,0.007348924,0.014709,0.02827717,0.628651594,31.34422898,0.526941613,0.367037088,10.43170768,0,0,0,68.7,0
37045950701,37,45,950701,0.134012329,0,0,0,0.134012329,0.536049317,0.536049317,0.670061646,0.268024658,0,0.268024658,0.134012329,0,0.134012329,0,0.134012329,3.618332887,240.6861431,48.18,0.049608257,0.058723922,0.008601733,0.011524011,0.603154459,0.013128465,0.060747449,0.07909986,0.731419928,19.96317059,0.429366324,0.399056904,28.91688387,0,0,0,66.3,0
37045950702,37,45,950702,0.558659218,0,0,0,0,0.931098697,2.048417132,1.117318436,0.558659218,0,0,0,0.372439479,0,0,0.186219739,3.165735568,632.9608939,55.82,0.010977145,0.025825338,0.011925766,0.007365776,0.642388531,0.002512725,0.034055052,0.042768018,0.772386756,32.2642982,0.427905348,0.513078007,28.91688387,0,0,0,66.1,0
37045950800,37,45,950800,0.232450023,0,0,0,0,0.290562529,0.232450023,0.174337517,0.058112506,0,0,0,0.058112506,0.058112506,0,0,0.639237564,72.64063226,25.38,0.026162658,0.054333329,0.02915043,0.006777461,0.645876856,0.024090022,0.045809101,0.065269736,0.768503366,8.758918196,0.481841176,0.438586522,18.55295986,0.04536176,0,0,65,0
37045950900,37,45,950900,0.620732464,0,0,0,0,4.655493482,2.482929857,1.241464929,0.620732464,0.310366232,0,0.310366232,1.862197393,0.620732464,0,0.310366232,4.34512725,1137.492241,46.07,0.013544429,0.016120797,0.007233207,0.007603807,0.66703781,0.002114954,0.00644769,0.022781537,0.793632776,32.17560053,0.171007163,0.495350235,57.21596725,0,0,0,55.6,0
37045951000,37,45,951000,1.364877161,0,0,0.454959054,0,2.729754322,4.549590537,1.819836215,0.454959054,0,0,0.454959054,1.364877161,0.454959054,0,0.909918107,6.369426752,1657.415833,45.23,0.005951028,0.010085841,0.01408821,0.007463694,0.651848483,0.004187998,0.016182695,0.030308059,0.780241317,52.09779143,0.347771211,0.367662331,28.65870592,0,0,0,59.1,0
37045951100,37,45,951100,2.610966057,0,0,0,0,5.221932115,3.65535248,3.133159269,1.566579635,0,0.522193212,0.522193212,0.522193212,0.522193212,0.522193212,0.522193212,9.399477807,1232.898172,42.86,0.001665175,0.017465691,0.01075214,0.00090699,0.679183131,0.002883572,0.019713659,0.003004196,0.807485493,52.94972062,0.329059498,0.53597641,80.20905923,0,0,0,57.9,0
37045951200,37,45,951200,0.351308625,0,0,0,0,1.405234499,1.053925874,0.878271562,0,0,0.175654312,0,0,0.175654312,0,0.526962937,1.580888811,216.5817671,39.11,0.012513123,0.03560525,0.020904202,0.005462314,0.684972286,0.003513601,0.042870919,0.026048467,0.815670725,31.48294985,0.447547474,0.463424755,31.17791643,0,0,0,65.4,0
37049960402,37,49,960402,0,0,0,0,0,2.297530155,2.010338886,0.861573808,0.574382539,0,0,0,1.435956347,0.287191269,0,0.287191269,2.010338886,1204.480184,49.72,0.023458767,0.436607721,0.015356014,0.014307315,2.023387817,0.003704054,0.031929566,0.041828574,1.456530116,33.97435844,0.252217382,0.44443267,8.644925497,0,0,0,69,0
37049960403,37,49,960403,0.336473755,0,0,0,0,1.34589502,0,0,0,0,0,0.336473755,0,0,0,0.336473755,5.383580081,189.0982503,61.42,0.031365239,0.436012174,0.022405655,0.011853658,2.0009271,0.008184299,0.043210786,0.063000602,1.434997009,16.08644575,0.847247529,0.089940668,8.081751805,0,0,0,86.3,0
37049960502,37,49,960502,0.202860331,0,0,0,0,0.507150827,0.304290496,0.507150827,0.101430165,0,0.101430165,0,0.101430165,0.202860331,0,0.101430165,1.115731819,157.4196166,59,0.043316167,0.364296267,0.02565471,0.007410314,1.962716355,0.007327151,0.053266131,0.075694921,1.392681816,11.57706529,0.332787869,0.735393934,12.44595834,0,0,0,58.3,0
37049960600,37,49,960600,0.934579439,0,0,0,0,11.21495327,5.607476636,2.336448598,0,0.46728972,0,0,4.672897196,1.869158879,0,1.401869159,13.08411215,3614.953271,56.25,0.009106707,0.402420919,0.016908083,0.00253977,2.001351101,0.001598847,0.011206715,0.038303019,1.432719021,60.8314395,0.327480298,0.567459759,15.91091493,0,0,0,57.5,0
37049960700,37,49,960700,1.14416476,0,0,0,0,3.432494279,8.009153318,3.432494279,0,0,0,1.14416476,0,0,0,0,26.31578947,989.7025172,61.52,0.010208421,0.413519219,0.009773355,0.006055706,2.014581338,0.004107968,0.008587454,0.028949963,1.446261132,74.10501242,0.592738556,0.306541616,0.106326422,0,0,0,70.6,0
37049960800,37,49,960800,0,0,0,0,0,3.601440576,1.200480192,2.400960384,0,0,0,0,0,1.200480192,0,0,13.20528211,554.6218487,50.07,0.020091826,0.400597564,0.015516707,0.002747514,2.024990834,0.00135021,0.018645269,0.013348998,1.455249213,50.30386448,0.112694667,0.561174674,0,0,0,0,47.2,0
37049960900,37,49,960900,3.851091143,0,0,0,0,5.13478819,3.851091143,2.567394095,1.283697048,0,0,0,1.283697048,0,1.283697048,0,41.07830552,3866.495507,59.6,0.0056004,0.413270409,0.002096709,0.004724673,2.038378392,0.001436525,0.027240136,0.002115443,1.46900247,35.7855618,0.169887743,0.772703512,4.221635884,0,0,0,47.9,0
37049961002,37,49,961002,0.436585898,0,0,0,0,1.964636542,0.654878847,0.654878847,0,0,0,0.436585898,0,0.436585898,0,0.218292949,2.401222441,456.4505567,35.19,0.011201557,0.415842737,0.069472767,0.010464103,2.099807943,0.0154135,0.091555116,0.071833557,1.532492754,13.41126263,0.620602414,0.373803175,14.96618642,0,0,0,64.2,0
37049961003,37,49,961003,0.271149675,0,0,0,0,0,0.18076645,0.18076645,0,0,0,0.090383225,0.18076645,0,0,0.090383225,0.451916124,159.7071584,28.77,0.014516675,0.420071579,0.07304743,0.013138848,2.084493176,0.030425129,0.088393808,0.076519896,1.518933622,22.49792516,0.642563801,0.213329593,33.32274796,0,0,0,80.1,0
37049961101,37,49,961101,0.238691968,0,0,0,0,0,0.119345984,0.119345984,0,0,0.119345984,0.238691968,0,0,0,0.119345984,0,46.78362573,18.34,0.091103759,0.326952186,0.086238818,0.023685724,2.179498368,0.064115928,0.179719762,0.099627878,1.614674236,7.282371074,0.650620765,0.143293985,21.73707076,0,0,0,76.2,0
37049961202,37,49,961202,0.082877507,0,0,0,0,0,0.082877507,0,0.165755014,0,0.082877507,0,0,0,0,0,4.889772916,383.8886126,78.6,0.054685364,0.242764715,0.004859433,0.020845721,2.264667721,0.043897073,0.234480325,0.063068378,1.700834696,21.58176154,0.557003126,0.57429514,0,0,0,0,49.4,0
37051000200,37,51,200,0,6.118546845,0,0,0,1.529636711,2.294455067,2.294455067,1.529636711,0,0,0.382409178,0.382409178,0.382409178,0,0.764818356,9.942638623,1982.409178,59.44,0.019113927,0.046865512,0.004693955,0.011323166,0.938059651,0.003282581,0.022307583,0.013986456,0.005819519,56.86686635,0.060586163,0.741710562,6.574216744,0,1,1,54.3,0.32704404
37051000500,37,51,500,0,15.31213192,0,0,0,4.122497055,4.122497055,3.533568905,1.766784452,0,0,0,0.588928151,0,0,1.177856302,7.65606596,1030.035336,47.17,0.020584732,0.067162716,0.006821546,0.006092304,0.949957326,0.001643387,0.031930743,0.035033279,0.002013353,67.74457693,0.312969799,0.26555566,0,0,1,1,51.5,0.333333343
37051000600,37,51,600,0,5.104645227,0,0,0,4.594180704,1.020929045,1.020929045,0,0,0,0.510464523,1.020929045,1.020929045,0,1.020929045,1.020929045,1689.63757,49.62,0.019189044,0.06980547,0.012333131,0.0119684,0.941339098,0.003017497,0.015654341,0.02306904,0.007900019,72.49956131,0.281078982,0.601314344,5.802640723,0,0,1,69,0
37051000701,37,51,701,0,0.814332248,0,0,0,2.850162866,2.035830619,0.814332248,0.407166124,0,0,0.407166124,1.221498371,0,0,0.814332248,6.921824104,1162.052117,46.78,0.021333574,0.063109086,0.010620926,0.010952956,0.92051511,0.008813516,0.023524284,0.028707261,0.010971959,59.72417593,0.54078464,0.40399383,8.87394958,0,0,1,77.2,0
37051000702,37,51,702,2.949852507,13.27433628,0,0,0,2.949852507,2.949852507,0.737463127,1.474926254,0,0,0,0.737463127,0,0,0,6.637168142,2237.463127,53.41,0.008947174,0.054586973,0.010108936,0.009314139,0.926248955,0.007744906,0.023209977,0.030357116,0.008308132,49.30830002,0.419208057,0.286103382,8.504635228,0,0,1,71.2,0
37051000800,37,51,800,4.020100503,29.14572864,0,0,0,11.05527638,5.025125628,5.025125628,2.010050251,1.005025126,0,1.005025126,2.010050251,0,0,1.005025126,12.06030151,2341.708543,41.5,0.00570004,0.036109902,0.003022951,0.004107896,0.914954797,0.001364578,0.009827558,0.015855177,0.004033001,73.44514132,0.383285467,0.717547359,2.804709141,0,0,1,62.6,0
37051000900,37,51,900,1.116071429,12.27678571,0,0,0,2.790178571,1.116071429,0.558035714,0.558035714,0,0,0.558035714,1.116071429,0.558035714,0,1.674107143,4.464285714,982.1428571,39.49,0.012784524,0.047867654,0.014266138,0.008597248,0.903448341,0.006895602,0.032240235,0.038077449,0.005096964,57.65628219,0.43074218,0.501023615,0,0,0,1,64.3,0
37051001000,37,51,1000,0.726216413,16.70297749,0,0,0,15.97676108,2.178649238,2.178649238,0,0,0,0,0,1.452432825,0,0,4.357298475,647.0588235,38.6,0.012880364,0.039894824,0.018877304,0.005224413,0.891334238,0.002016838,0.032393003,0.040010547,0.003866202,49.1504252,0.089129852,0.64941584,20.76363636,0,0,1,44.3,0
37051001100,37,51,1100,0,1.801801802,0,0,0.600600601,7.207207207,0,0,0.600600601,0,0,1.201201201,0.600600601,0,0,3.003003003,4.204204204,636.036036,29.23,0.010341892,0.029014432,0.017599004,0.008530151,0.886211354,0.003055614,0.020779461,0.037650088,0.008398747,53.9144814,0.033008669,0.198022545,0,0,0,1,65.9,0
37051001200,37,51,1200,0.671817266,14.10816258,0,0.335908633,0,4.366812227,2.35136043,1.679543164,0,0.335908633,0,0,2.015451797,0.671817266,0,2.015451797,3.694994961,422.9089688,42.51,0.00755339,0.011285269,0.025580785,0.004794092,0.884377404,0.002533343,0.002771438,0.036058553,0.001175548,40.99192619,0.184458773,0.628373952,10.92840014,0,0,1,60.4,0
37051001402,37,51,1402,0.47158689,2.122141005,0,0,0,0.94317378,0.94317378,0.707380335,0.235793445,0,0,0,0.235793445,0,0,0,1.650554115,218.5805235,17.98,0.016487224,0.054166237,0.018971312,0.00665378,0.93734412,0.004821668,0.052495181,0.041236516,0.004935253,25.44287443,0.154290379,0.675106301,4.463082223,0,1,1,49.9,0.200000003
37051001500,37,51,1500,0.065884833,0.065884833,0,0,0,0.461193833,0,0.1976545,0.131769667,0,0.065884833,0.065884833,0,0,0,0.065884833,0.856502833,237.4489393,24.08,0.024912022,0.089861311,0.023007985,0.030097029,0.989939053,0.022265517,0.070341966,0.065462423,0.034957188,19.17043328,0.353091003,0.452910347,1.307144145,0.060865511,1,1,57.8,0.268292695
37051001603,37,51,1603,0,0,0,0,0,1.687478907,2.024974688,1.012487344,0.674991563,0,0,0,0.674991563,0.337495781,0,0.337495781,1.687478907,657.441782,21.87,0.027842976,0.112932423,0.018955144,0.007998315,0.984237366,0.012038415,0.040381924,0.032163631,0.032884166,51.48024559,0.305821351,0.470530667,4.42206655,0,0,1,62.7,0
37051001604,37,51,1604,0,0.346981263,0,0,0,1.040943789,3.122831367,1.387925052,0,0,0,0.346981263,0.346981263,1.040943789,0,0,1.387925052,725.8848022,27.29,0.048352786,0.101377979,0.013919258,0.009635811,0.982772213,0.012095566,0.044540213,0.043932264,0.01496304,61.73062921,0.268088417,0.604603912,15.02753737,0,1,1,62.8,0.300000012
37051001605,37,51,1605,2.457002457,0,0,0,0,2.948402948,3.931203931,2.457002457,0.491400491,0,0,0.491400491,0.982800983,0,0.491400491,0.491400491,0,1368.058968,27.36,0.00912623,0.124919359,0.013587948,0.000603877,1.003761389,0.002509921,0.062635413,0.005163868,0.05430191,58.08122754,0.385151362,0.511899846,2.847087149,0,0,0,64.9,0
37051001606,37,51,1606,0.494804552,0,0,0,0,0.989609104,0.989609104,0.989609104,0,0,0,0,0.989609104,0.494804552,0,1.979218209,1.979218209,499.2577932,12.72,0.028714925,0.131448727,0.030297576,0.011825951,1.006533741,0.004273483,0.062717119,0.02653309,0.04593614,43.58974397,0.322259988,0.505379556,2.905815132,0,1,0,66.9,0
37051001701,37,51,1701,0,7.646559048,0,0,0,5.947323704,4.24808836,1.699235344,0,0,0,0,0,0,0.849617672,0.849617672,3.398470688,265.0807137,33.33,0.043803838,0.083399299,0.016363656,0.004800344,0.954741939,0.002581891,0.014927604,0.006944232,0.00482382,68.16729307,0.383617032,0.176587474,0,0,0,1,62.7,0
37051001702,37,51,1702,0,0,0,0,0,2.869440459,0.956480153,0.478240077,0.478240077,0,0,0.478240077,0,0,0,0,0.478240077,132.4725012,21.45,0.027427077,0.098778318,0.01554505,0.010913706,0.972471367,0.005057819,0.030454718,0.023800051,0.022525237,55.27446866,0.266949385,0.406090336,0,0,0,0,60.5,0
37051001800,37,51,1800,0.650195059,17.55526658,0,0,0,6.501950585,4.55136541,1.950585176,2.600780234,0.650195059,0,0,3.901170351,0,0,2.600780234,5.851755527,9068.270481,47.12,0.036146162,0.07311269,0.008742268,0.008801181,0.940768381,0.004784715,0.008892553,0.008524793,0.000682972,75.00565052,0.3963927,0.423879598,4.968944099,0,0,1,67.4,0
37051001901,37,51,1901,0,0,0,0,0,0.727272727,0,0.727272727,0,0,0,0,0,0,0,0.727272727,2.181818182,542.5454546,29.02,0.018483064,0.098138698,0.01705027,0.007178041,0.979782862,0.00885248,0.047504121,0.026576501,0.030748369,43.08350086,0.394020017,0.424364233,0,0,0,0,61.7,0
37051001902,37,51,1902,0.672494956,8.742434432,0,0,0,6.052454607,6.724949563,2.689979825,0,0,0,0.672494956,0.672494956,0.672494956,0,2.017484869,6.052454607,1227.97579,36.27,0.043543467,0.075299595,0.019716069,0.004485458,0.952957686,0.003516179,0.025370492,0.017889958,0.004298608,66.69710279,0.337798576,0.222737306,0.466342255,0,0,1,65.1,0
37051001903,37,51,1903,0,6.093845216,0,0,0,3.046922608,1.828153565,1.218769043,0,0,0,0,0.609384522,0,0,0.609384522,3.65630713,503.3516149,32.78,0.047909701,0.068814842,0.014729648,0.004647751,0.949488474,0.003933062,0.032536098,0.025853558,0.004712663,56.26989007,0.352639741,0.416767607,10.49933125,0,0,1,61.1,0
37051002001,37,51,2001,0.900495272,13.05718145,0,0,0,2.251238181,4.952723998,2.701485817,1.350742909,0,0,0,1.800990545,0,0,0,7.203962179,4033.768573,39.98,0.052463517,0.03193623,0.002597464,0.001062937,0.90909216,0.006432142,0.049017314,0.0385338,0.001699596,72.51543403,0.29459184,0.66917237,25.97313124,0,0,1,56.6,0
37051002002,37,51,2002,0.720980534,10.814708,0,0,0,10.09372747,4.325883201,0.720980534,2.883922134,0,0,0,0,0,0,1.441961067,3.604902668,1519.105984,37.66,0.049596031,0.048662043,0.007385311,0.007204893,0.926780911,0.002474375,0.035201071,0.033208002,0.001234612,72.00801373,0.301455389,0.541439354,8.067982028,0,0,1,58.3,0
37051002100,37,51,2100,2.209456474,11.93106496,0,0,0.441891295,5.744586832,2.651347768,1.767565179,1.767565179,0,0,0,0.441891295,0,0,0.441891295,5.744586832,1646.486964,38.42,0.030239809,0.049239597,0.004307151,0.002119079,0.89997975,0.002566712,0.044572862,0.049079601,0.002934982,61.08115912,0.334359025,0.589244716,12.95718109,0,0,1,65,0
37051002200,37,51,2200,0.496277916,2.977667494,0,0,0,0.992555831,2.481389578,2.481389578,2.481389578,0,0,0,0.992555831,0,0,0,3.970223325,833.7468983,40.48,0.055305077,0.020573391,0.008666639,0.008086193,0.881378474,0.000765878,0.047846658,0.05383158,0.007783289,45.18113434,0.299521618,0.734295363,0,0,0,1,56.7,0
37051002301,37,51,2301,0,3.606853021,0,0,0,4.508566276,1.80342651,0.901713255,0.901713255,0,0,0,0,0,0,0,2.705139766,226.3300271,18.83,0.037342227,0.054037619,0.01825299,0.007821366,0.881409671,0.001881447,0.054500501,0.050657272,0.007282587,51.91072822,0.209686859,0.691605136,11.53996865,0,0,1,60.7,0
37051002302,37,51,2302,0,4.399748586,0,0,0,1.257071025,1.257071025,1.257071025,0.628535512,0,0,0,0,0,0,0,5.65681961,85.48082967,33.01,0.037423836,0.038472534,0.010883107,0.010447582,0.871969493,0.011404829,0.054028271,0.054819059,0.000434358,24.30084795,0.272937055,0.615831755,11.53996865,0,1,1,45.9,0
37051002401,37,51,2401,0,9.878419453,0,0,0,3.039513678,2.279635258,0.75987842,0,0,0,0,0,0,0,0,3.039513678,294.8328268,30.71,0.025411077,0.055197428,0.015311835,0.005749177,0.86804792,0.003335596,0.058051194,0.040363835,0.004257198,48.05924296,0.109239136,0.618089692,13.36971351,0,1,1,39,0.333333343
37051002402,37,51,2402,0,9.381898455,0,0,0,2.759381899,3.311258278,2.207505519,0.55187638,0,0,0,0,0,0,0,0.55187638,353.7527594,30.81,0.023267422,0.054982702,0.016318234,0.007855903,0.867288818,0.004903652,0.046023924,0.032493579,0.004872401,42.29091704,0.155912669,0.757192614,0,0,1,1,52.2,0.222222224
37051002503,37,51,2503,0,6.501182033,0,0,0,2.955082742,3.546099291,1.182033097,0.591016549,0,0,0.591016549,1.182033097,0,0.591016549,0,0,1197.990544,35.13,0.017094027,0.053019509,0.009127495,0.007802331,0.840883067,0.003973457,0.046767636,0.018474084,0.002325573,64.51027989,0.387147784,0.592327527,23.01558452,0,0,1,65.2,0
37051002504,37,51,2504,0.16273393,0.16273393,0,0,0,0.97640358,0.65093572,0.32546786,0,0,0,0.16273393,0.16273393,0,0,0.32546786,0.48820179,924.1659886,20.23,0.035476628,0.078096938,0.028854794,0.019406315,0.816413096,0.013028109,0.071878033,0.024810819,0.021298785,30.04277647,0.360092067,0.495639417,28.01664355,0,1,1,66.4,0.285714299
37051002505,37,51,2505,0.395256917,2.766798419,0,0,0.395256917,1.976284585,2.371541502,1.581027668,0.395256917,0,0,0,0.395256917,0.790513834,0,0,3.162055336,451.7786561,34.14,0.031208842,0.035012484,0.014335021,0.011782843,0.85660965,0.004465027,0.031691699,0.039734874,0.011210846,28.37209404,0.338148715,0.627801032,0,0,0,1,67.7,0
37051003102,37,51,3102,0.520742927,0,0,0,0,0.173580976,0.347161951,0,0.173580976,0,0,0.173580976,0.173580976,0,0,0.347161951,0,98.24683215,13.21,0.004095603,0.135797045,0.019359822,0.019199097,1.019889259,0.011874556,0.109849997,0.059615692,0.048320965,19.81478334,0.430726139,0.393808065,0.001792107,0.003911351,0,0,67.2,0
37051003103,37,51,3103,0.271591526,0,0,0,0,0,0.543183053,0.543183053,0,0,0,0,0,0,0,0.271591526,0,82.02064096,15.02,0.032399433,0.131926077,0.027718226,0.013411398,1.016840423,0.013808386,0.087559617,0.02844648,0.057732371,35.09853482,0.41312375,0.248331701,12.66654823,0,0,0,72,0
37051003105,37,51,3105,0,0,0,0,0,1.287332647,0,0,0,0,0,0,0,0,0,0,0,14.16065911,17.16,0.037131593,0.149892749,0.03163447,0.015674557,1.032728465,0.003587561,0.094429972,0.02907858,0.080517223,21.52113617,0.450205194,0.348100366,3.110019262,0.001873032,0,0,69.2,0
37051003203,37,51,3203,0,1.593202337,0,0,0,4.77960701,2.655337228,0.531067446,0,0,0,0,0,0,0,0.531067446,1.062134891,228.890069,21.55,0.050386729,0.067727287,0.019733588,0.006665433,0.952183214,0.003040265,0.047153943,0.039388215,0.017946776,60.21056175,0.267490714,0.564440844,3.841124551,0,0,1,63.5,0
37051003205,37,51,3205,0,3.403933434,0,0,0,3.403933434,2.269288956,2.269288956,0,0,0,0,0,0,0,0,1.512859304,251.8910741,16.75,0.056342664,0.074233219,0.028900469,0.008764671,0.955623403,0.00239207,0.083692567,0.034484629,0.008723322,41.10318124,0.233641083,0.259180809,0,0,1,1,72.7,1
37051003206,37,51,3206,0,0.720149791,0,0,0,0.720149791,1.152239666,0.288059917,0.288059917,0,0,0,0.288059917,0,0,0.288059917,0.432089875,271.4964713,11.01,0.022305157,0.103824651,0.015601473,0.01667542,0.975954422,0.011020885,0.065786582,0.064943676,0.003320851,22.24541456,0.381841711,0.0889778,32.19030223,0,0,1,76.3,0
37051003207,37,51,3207,0.186671645,0.186671645,0,0,0,0.560014934,1.306701512,0.186671645,0,0,0,0.186671645,0.560014934,0,0,0.186671645,0.560014934,202.9120777,9.64,0.039432627,0.101924792,0.017876019,0.016189007,0.987134574,0.008204843,0.078264906,0.047094081,0.023147908,32.4055016,0.475628579,0.196187812,32.19030223,0,0,1,76.4,0
37051003208,37,51,3208,0,2.259887006,0,0,0,7.90960452,1.129943503,0,0,0,0,0,0,0,0,0,2.259887006,216.9491525,18.05,0.058127154,0.065272385,0.02288881,0.008427319,0.950659192,0.001615675,0.058238609,0.031652912,0.007854801,67.87666082,0.252900524,0.615560634,1.853115052,0,0,1,59.3,0
37051003209,37,51,3209,0,1.349527665,0,0,0,8.097165992,0.674763833,0,0,0,0,0.674763833,0,0,0,0,0.674763833,162.6180837,9.27,0.047471597,0.081381997,0.03734299,0.009793134,0.966764605,0.002821295,0.063534507,0.046285512,0.012100614,55.5429101,0.330106735,0.331878474,1.853115052,0,0,1,70.1,0
37051003302,37,51,3302,0,10.11073664,0,0,0,7.703418392,1.925854598,0.48146365,0.48146365,0,0,0,1.444390949,0,0,0.962927299,1.925854598,896.966779,28.61,0.07673889,0.044832669,0.0172007,0.006873769,0.930125171,0.002341076,0.061834868,0.013696315,0.0028932,50.68742633,0.15074791,0.708862349,15.64639155,0,0,1,57.9,0
37051003304,37,51,3304,0,7.537688442,0,0.502512563,0,8.040201005,4.020100503,1.507537688,0.502512563,0,0,0.502512563,0,0,0,0.502512563,5.025125628,686.4321608,32.93,0.070532102,0.004897986,0.003194334,0.001873055,0.886746898,0.003290077,0.044455665,0.040514671,0.005402156,65.20311236,0.212090714,0.526757975,0,0,0,1,66.8,0
37051003307,37,51,3307,0,3.309265945,0,0,0,3.910950662,0.902527076,0.902527076,0.601684717,0,0,0.300842359,0,0,0,0.601684717,0.300842359,251.5042118,21.6,0.064692009,0.058808339,0.008443699,0.014225974,0.93413984,0.006572088,0.087090685,0.022344,0.006267219,29.84282374,0.190700109,0.525146086,0.015269491,0,1,1,61.9,0.303030312
37051003310,37,51,3310,0,1.917545542,0,0,0,1.917545542,0.958772771,0,0,0,0,0,0,0,0,0,0,190.7957814,22.91,0.087412762,0.033389788,0.013323424,0.007914998,0.913748022,0.003455916,0.068445278,0.00959417,0.007779487,59.58046317,0.21487811,0.532476015,0,0,0,1,58.1,0
37051003312,37,51,3312,0,1.636661211,0,0,0,5.45553737,1.091107474,0,0,0,0,0.545553737,0,0,0,0,0,190.943808,20.23,0.064527821,0.077825787,0.03500283,0.009070138,0.922822248,0.00512683,0.061216327,0.055009102,0.008616216,70.31989694,0.276996594,0.191927107,3.314380807,0,0,1,70,0
37051003313,37,51,3313,0,0,0,0,0,1.600640256,0.800320128,0.800320128,0,0,0,0,0.400160064,0,0,0.400160064,0,234.4937975,8.4,0.044902936,0.102839864,0.020450099,0.015628937,0.945234547,0.009000806,0.035580346,0.074044885,0.012103604,47.1021533,0.18534562,0.259810804,19.47288865,0,0,0,66.9,0
